real.type	inferred	val	sim	noff	alf	prior	est	real	ratio	id	noff2	type
Known half-siblings	Inferred full-siblings	0	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Unrelated	Inferred full-siblings	0	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Known full-siblings	Inferred half-siblings	0.2	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Known half-siblings	Inferred half-siblings	0.678571428571429	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Unrelated	Inferred half-siblings	0.0385906040268456	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Known full-siblings	Inferred unrelated	0	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Known half-siblings	Inferred unrelated	0.321428571428571	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Unrelated	Inferred unrelated	0.961409395973154	29	50	variable	prior	51	71	0.71830985915493	off_50@prior@variable@29	Offspring sampled = 50	variable prior
Known full-siblings	Inferred full-siblings	0.998050682261209	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0.000382921692513881	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.00194931773879142	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.966111430212522	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.0000255847953216374	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0335056480949646	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999974415204678	42	750	uniform	no prior	205	190	1.07894736842105	off_750@no prior@uniform@42	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	0.990654205607477	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.00856697819314642	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.959663120567376	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.000389420736654227	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0.000778816199376947	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0403368794326241	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999610579263346	90	750	uniform	no prior	336	344	0.976744186046512	off_750@no prior@uniform@90	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	0.992307692307692	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.00769230769230769	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.922323759791123	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.000357528502966764	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0776762402088773	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999642471497033	121	750	uniform	no prior	336	321	1.04672897196262	off_750@no prior@uniform@121	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	1	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.914581147909486	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.0000037835363200569	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.085418852090514	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.99999621646368	76	750	uniform	no prior	114	98	1.16326530612245	off_750@no prior@uniform@76	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	0.996059889676911	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0.000245941957697983	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.00394011032308905	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.959665518937531	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.000203237279523844	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0400885391047713	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999796762720476	98	750	uniform	no prior	273	258	1.05813953488372	off_750@no prior@uniform@98	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	0.987740805604203	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0.000330305532617671	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.0122591943957968	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.912138728323699	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.000314237900013885	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0875309661436829	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999685762099986	63	750	uniform	no prior	262	224	1.16964285714286	off_750@no prior@uniform@63	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	1	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.91945114979037	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.0000591492854026957	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0805488502096303	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999940850714597	62	750	uniform	no prior	164	148	1.10810810810811	off_750@no prior@uniform@62	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	0.995251661918329	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0.00474833808167141	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.900373134328358	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.000153026648497788	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.0996268656716418	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Unrelated	Inferred unrelated	0.999846973351502	103	750	uniform	no prior	264	236	1.11864406779661	off_750@no prior@uniform@103	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred full-siblings	1	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred full-siblings	0.000499562882477832	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Unrelated	Inferred full-siblings	0	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred half-siblings	0	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred half-siblings	0.825652554015237	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Unrelated	Inferred half-siblings	0.0000521611481413865	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Known full-siblings	Inferred unrelated	0	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
Known half-siblings	Inferred unrelated	0.173847883102285	71	750	uniform	no prior	129	121	1.06611570247934	off_750@no prior@uniform@71	Offspring sampled = 750	uniform no prior
